timestamp,elapsed_time,linear_acc_x,linear_acc_y,linear_acc_z,angular_vel_x,angular_vel_y,angular_vel_z,orientation_x,orientation_y,orientation_z,orientation_w
294.49,8.370233058929443,-0.0017609694275672115,0.012069094448925797,9.841218414052932,6.343323837561193e-05,-0.00013038668269571555,-0.00018413031098992857,2.852156045442333e-16,1.6408924310526192e-10,-1.967195398657438e-18,1.0
294.5,8.380496978759766,-0.02521219969677152,-0.01763910709378017,9.788400825647381,2.288399220054023e-05,-0.0003076966328122816,-2.9628486293530548e-05,-3.826824727790479e-16,1.6408740639040693e-10,-1.9656328844112605e-18,1.0
294.51,8.390217781066895,-0.003015740163859271,-0.021640205165019712,9.784433720134617,-0.00020749062239243745,-0.00016128648259463644,0.00016193345611030446,-3.6830409672083843e-16,1.640874685973669e-10,-1.9641586739350745e-18,1.0
294.52,8.400246143341064,-0.011486251143416991,-0.0031268551318998617,9.799416440804372,8.2930461351732e-05,0.00010219612396745441,-8.472996371934316e-05,-3.5392628259482314e-16,1.6408753079480107e-10,-1.968517142329344e-18,1.0
294.53,8.410590648651123,-0.030316380335688096,0.017321578326812026,9.81264392617891,0.00018499211733228273,0.000410749044507334,-4.2228108933393626e-05,-3.3957322779914185e-16,1.6408759300017203e-10,-1.9739852356017927e-18,1.0
294.54,8.420241594314575,-0.017702570953470873,0.005063480195368925,9.813304628605911,0.00013791088999264535,-0.00029902138932023556,0.00031652023209487504,-3.252218623185984e-16,1.640876552028819e-10,-1.984186627401836e-18,1.0
294.55,8.430298805236816,-0.021250506714441387,-0.0006209721920221233,9.831191370778292,6.925295118924736e-05,0.00023036944969122373,-0.0002572381052532765,-3.108782860961975e-16,1.640877174138816e-10,-1.9892773321306814e-18,1.0
294.56,8.44027853012085,-0.012705929888846152,0.011029911299941356,9.781877587850888,0.00023377873977548167,-0.00010241227662855473,3.627976164166073e-05,-2.965258368074419e-16,1.6408777960555472e-10,-1.9866401354798143e-18,1.0
294.57,8.450338363647461,-0.0038612367575908114,0.004456640729618859,9.839787531130474,-0.00016563154405942998,0.00018445443358362107,0.0004425704797066658,-2.8219104487589583e-16,1.640878418341831e-10,-1.992778773947499e-18,1.0
294.58,8.46030855178833,-0.013055526567616596,0.02059700610841918,9.825183084383609,-6.374151859816853e-05,0.00018349514191255218,-0.00036816295543837794,-2.678454355314659e-16,1.6408790405561673e-10,-2.0059607028891322e-18,1.0
294.59,8.470234632492065,0.006481312599381667,-0.005681774108502365,9.794156366600312,-0.00025144510844120257,0.0003305284313462211,-2.1311460686377494e-06,-2.5349073798043164e-16,1.6408796626915343e-10,-2.014469411644779e-18,1.0
294.6,8.480416059494019,0.0061776950192587825,0.011925493980320397,9.802177358256467,-0.0002613527413145701,-9.580042997518165e-05,-5.477642171798963e-05,-2.391224049896147e-16,1.6408802848972706e-10,-2.0163323831971153e-18,1.0
294.61,8.490163564682007,0.009986251346695486,0.02763618779524082,9.796521566401994,4.4567336900949855e-05,5.9437289216658435e-05,-1.980673931547402e-05,-2.3909558976612058e-16,1.6408809075029644e-10,-2.0211435330199563e-18,1.0
294.62,8.500336647033691,-0.0014165547097990652,-0.007061864919912612,9.793128434812894,0.0002315454369728921,0.00018868682664293358,-8.199811119720896e-05,-2.390799885670402e-16,1.6408815296487443e-10,-2.022422510301418e-18,1.0
294.63,8.510398626327515,0.002637486751833313,0.006093555906803854,9.769969632909117,-0.000273025738172374,-5.422281510039384e-05,0.00035795917793415014,-2.390614339018673e-16,1.640882151773226e-10,-2.027792202385293e-18,1.0
294.64,8.52022385597229,-0.015424179356838206,-0.00022908499956789366,9.820261535165075,0.00013048525638936903,-4.1661933504822596e-05,5.7001002743306333e-05,-2.390495643965533e-16,1.6408827738828192e-10,-2.0304065828500795e-18,1.0
294.65,8.53028917312622,-0.02632016630886578,0.007394499432210152,9.79597984518463,0.0003705769366587458,0.000546770029304928,7.378012348674026e-05,-2.39042326218422e-16,1.6408833959785523e-10,-2.0270702336178058e-18,1.0
294.66,8.54028868675232,-0.020553439383404756,-0.02535405302186079,9.790511693428579,3.356669620051171e-05,0.00021917962100966596,4.800154145161541e-06,-2.3902596506558195e-16,1.6408840177372983e-10,-2.032224746710463e-18,1.0
294.67,8.550278425216675,-0.009838096232236136,0.0006780117648698652,9.793277201902411,0.00023034482181727257,-1.6440274904341472e-06,0.00024152066327199018,-2.3901570317229317e-16,1.640884639891348e-10,-2.0310385422033288e-18,1.0
294.68,8.560284852981567,-0.004779778717442968,-0.012226604778914123,9.803624238230839,-0.00020984745985373662,0.00029684037381398165,-0.00026155475797134866,-2.390034306158435e-16,1.640885261913004e-10,-2.0275370567004344e-18,1.0
294.69,8.570194005966187,-0.0017818838654605172,0.014222773472777207,9.807065871096677,-2.558960667060291e-06,-0.00017828296261648043,0.000261732900925114,-2.3898103155045173e-16,1.6408858839638163e-10,-2.019429771342359e-18,1.0
294.7,8.580437421798706,-0.010569374332942227,-0.0028170541926796143,9.798416980191728,0.0003311555840477308,-6.0649659916650664e-05,-8.265393327008655e-05,-2.389766774486563e-16,1.6408865060006777e-10,-2.0189315371673677e-18,1.0
294.71,8.590229749679565,0.009015593705956976,-0.0073543072008015265,9.804135615143718,0.00015660949642480428,0.00025084534795684197,0.00023654482465656798,-2.246160162536005e-16,1.6408871279383467e-10,-2.0154438420155836e-18,1.0
294.72,8.600284814834595,0.023690911571475848,-0.013071721993053948,9.815877867339408,-1.0964636712020926e-06,8.44460201182422e-05,0.00017449200387683773,-2.102320949968287e-16,1.6408877501776543e-10,-2.022804439302095e-18,1.0
294.73,8.610321998596191,-0.025635847413853,-0.020149683569775746,9.79914960313273,-0.00028425246057363644,5.0587474895187616e-05,-0.00016251365440826852,-1.9585822084106946e-16,1.6408883723988819e-10,-2.0299660018946656e-18,1.0
294.74,8.620246410369873,0.010048636457034197,0.01576057649116086,9.786007938474278,0.000126317416808119,-0.00019416288619158333,-9.907953911427786e-05,-1.8149004776459172e-16,1.6408889944212443e-10,-2.0325910508536487e-18,1.0
294.75,8.63034987449646,-0.0030141040603670066,-0.015534495114638712,9.78717681855039,8.997967604746817e-05,-7.088146856952551e-05,-8.136394653756114e-05,-1.6713034863270777e-16,1.640889616436547e-10,-2.0358195567941642e-18,1.0
294.76,8.640265703201294,-0.022572396231527323,-0.01578941503208047,9.803056162683552,0.0003929413561792562,0.00017647997308392434,-0.0003219539064422086,5.151571300019904e-16,1.6408712498288404e-10,-2.03678912114082e-18,1.0
294.77,8.65026569366455,0.0006334521580752922,0.01277416425056863,9.789902882058277,8.402529263075056e-05,1.2240015505775774e-05,0.00010685190080295428,5.008277694289444e-16,1.6408718719316553e-10,-2.0373105676869845e-18,1.0
294.78,8.660276412963867,-0.006654415494580574,0.011173206211765695,9.812025782883426,-0.0002011459461737246,0.00010273798509364065,2.875773968679902e-05,4.864898641813682e-16,1.64087249413204e-10,-2.0383469413935404e-18,1.0
294.79,8.67024540901184,0.01448201071215065,-0.013827069180092284,9.806682624114496,0.00012726758178193065,7.259213217293785e-05,-0.0002934070879538665,4.721415808648785e-16,1.6408731162039076e-10,-2.040817853956875e-18,1.0
294.8,8.680498123168945,0.023548867874579618,0.011011242178205675,9.801598808566544,2.634599060315695e-05,-0.00034807894106741327,0.0003017888375838635,-2.1012504255413743e-16,1.64089272695077e-10,-2.0457822965350374e-18,1.0
294.81,8.690121412277222,-0.010596943889051766,-0.014807436098832618,9.793345145647148,-6.497700508997466e-05,8.803374961570581e-05,0.00016785549611065075,-2.244714517282915e-16,1.640893348937016e-10,-2.051403639978276e-18,1.0
294.82,8.700287818908691,-0.00017098551348169338,-0.014337359772720123,9.794792770702145,-6.919922972094237e-05,-4.3018073455761703e-05,-0.00019499582436465778,-2.3881285412508937e-16,1.6408939710737663e-10,-2.05418236980208e-18,1.0
294.83,8.710423231124878,0.00850940956829768,-0.022548645848053335,9.787507105832526,4.791344161957366e-05,-0.0003678093013807651,-0.000261420784128072,-2.5314966277471346e-16,1.6408945932483075e-10,-2.0590308723552057e-18,1.0
294.84,8.720271587371826,-0.006771274464580481,0.000617943479092454,9.761792102573795,-0.00043159746790594704,0.0001537079075833892,-0.0002713397254826214,-2.6751033193610105e-16,1.6408952152620922e-10,-2.0684526181072605e-18,1.0
294.85,8.730400800704956,0.016458177992064234,0.010237798567266459,9.808217898681715,4.187214081785825e-05,-2.8218864284247852e-05,6.45033761965278e-05,-2.8186118965551715e-16,1.6408958372676846e-10,-2.0801502734661532e-18,1.0
294.86,8.740485906600952,0.0006420492695567325,0.018733363992883483,9.783367799086053,0.00017393174458951464,0.00024382613223001152,-0.00028175296870235544,3.8604836243052544e-16,1.6408774697804815e-10,-2.092502964759074e-18,1.0
294.87,8.750261068344116,-0.005629961173681821,-0.016722963822662328,9.810437433379969,-0.00042051788346493795,-0.0003346992778577886,0.0005707895828763347,3.7169298837843965e-16,1.6408780918039064e-10,-2.0966378151123127e-18,1.0
294.88,8.760237455368042,0.017954481099091892,0.011727662008774778,9.788677513543558,-0.00011195340396227966,0.00021215874776573637,-0.00029805228633454726,3.573316918530216e-16,1.6408787140998958e-10,-2.0968445000133214e-18,1.0
294.89,8.770385265350342,0.022761906338268353,-0.015352541768286232,9.772485434120473,5.61621697294814e-05,3.5840242163990476e-05,-0.00010185573480086563,3.429755388920232e-16,1.6408793361620837e-10,-2.1018845303646304e-18,1.0
294.9,8.78028655052185,0.030605612989097725,0.0013828469681260748,9.80455738583702,-6.037065814952373e-05,0.00011755419906637922,-8.167637044493297e-05,3.286386677570031e-16,1.6408799583024812e-10,-2.1025612371404324e-18,1.0
294.91,8.79011869430542,-0.043969830670492996,0.00446495755679855,9.774198508702193,6.547342277538523e-05,-1.6102674668858913e-05,-2.047343753291957e-05,3.143040165076893e-16,1.6408805804310394e-10,-2.1026581919805064e-18,1.0
294.92,8.80023193359375,-0.020606103786041205,-0.018237586130994642,9.807938761223571,6.66284835373849e-05,0.0001593138411217962,-0.00012619406604243272,2.999681291522136e-16,1.6408812025418081e-10,-2.09697551456126e-18,1.0
294.93,8.810794353485107,-0.0034620829016913544,-0.00765805748934733,9.789749295631308,-0.0003752075695868194,7.526328045425219e-05,-0.00017443006132381432,2.8561399297960583e-16,1.6408818243071847e-10,-2.091528326055997e-18,1.0
294.94,8.82020878791809,-0.018960402293097946,-0.01953242400650425,9.838775992967337,9.263662042946282e-05,-0.00018573326833974243,-0.0002134592404107148,2.7126671431014673e-16,1.6408824461389405e-10,-2.0884117943540654e-18,1.0
294.95,8.830300331115723,0.0024454686774195663,-0.023925237450933657,9.803245248314818,0.0002827884536969713,-0.0001896032453651341,-0.0001645862804633058,2.569216797168622e-16,1.6408830680418333e-10,-2.0891471062755847e-18,1.0
294.96,8.840502262115479,0.00018696352936502768,-0.03712682221358743,9.823381126331514,-1.8515010712231647e-05,-0.00019597741120188492,-7.857625782040444e-05,2.712837320078311e-16,1.6408836905872588e-10,-2.0918042802976546e-18,1.0
294.97,8.850255489349365,-0.01708959673996399,-0.009651955933181265,9.812836378216856,-6.532913311337438e-06,2.568379893316317e-05,0.00011129230743779059,2.8565454574301466e-16,1.640884312491218e-10,-2.0928324612430127e-18,1.0
294.98,8.860183238983154,0.03221051444662987,-0.00035038700798489195,9.774562125573434,0.00018846713529810648,-0.0002556275247089669,5.863016760117627e-05,3.0003285877761185e-16,1.6408849344849107e-10,-2.0910600522972717e-18,1.0
294.99,8.870442628860474,-0.02124206498456904,0.006617643286382797,9.795254184124417,0.0002938652017779361,0.0001821315259297679,-0.0001939695392695675,3.1441809686697407e-16,1.64088555647352e-10,-2.091712876840761e-18,1.0
295.0,8.880416870117188,0.01399259095402713,-0.013916831365645,9.826052198098102,-0.0002111467833904551,-4.422182406722121e-05,-0.0001852215541507883,-3.5349321023672613e-16,1.6408671895966323e-10,-2.093154375488571e-18,1.0
295.01,8.89016604423523,0.023525343982940088,-0.01604069052341022,9.779547552517636,7.348507508784952e-05,-0.0001794339607770513,-0.00030246867536779263,-3.391255063789975e-16,1.6408678116717007e-10,-2.0992473444755844e-18,1.0
295.02,8.900362491607666,0.021816587358871677,0.004557322948364817,9.801127153409022,-0.00016326788627509867,0.00018341647636587884,0.0002925975859921943,-3.2476158418576586e-16,1.6408684338135166e-10,-2.107424256542879e-18,1.0
295.03,8.91040301322937,0.005984310989772685,-0.016049166199844634,9.80521793023501,-0.00010815080124116829,-6.583538931185381e-05,-0.0003071678705279621,-3.1040695725903357e-16,1.640869055860426e-10,-2.1184341879474317e-18,1.0
295.04,8.920205116271973,-0.01593202787986995,0.028276109590637425,9.810902500262888,-4.68964945674475e-05,0.0002525464407174278,-0.0005003919688239257,-2.9607052867347043e-16,1.6408696779933646e-10,-2.1186382080799637e-18,1.0
295.05,8.93025827407837,0.004239929778763968,0.004363533516039182,9.799539256315194,8.109739225055536e-05,0.0001307069374099654,-0.00010601332057340624,-2.8173502912799427e-16,1.6408703000201339e-10,-2.1233258370084376e-18,1.0
295.06,8.940260410308838,0.027579366252391695,-0.030710477991810342,9.806819870158186,0.00015358387625173588,0.00016670031527989075,-0.00011502231229210844,-2.6740191893557757e-16,1.640870922163446e-10,-2.1365259155155036e-18,1.0
295.07,8.950306177139282,0.010118660628526052,-0.004485750856924242,9.803866054384983,-1.402001304813893e-05,-0.00016945559343157934,0.00010537496572472953,-2.5304873184121587e-16,1.6408715444595783e-10,-2.1448376439994644e-18,1.0
295.08,8.960179567337036,-0.03025312583462144,0.004539005396924506,9.768847254748726,0.0002673828786739923,0.00040618294674855666,0.00022046686610144943,-2.386660499575384e-16,1.640872166664135e-10,-2.1444154314686476e-18,1.0
295.09,8.97050142288208,0.013540020699033772,-0.026910675121071558,9.808598929568317,-0.0002896996953762216,4.6090546788960464e-05,-0.00021690611268709539,-2.2428864525038276e-16,1.6408727888371716e-10,-2.1474529591253572e-18,1.0
295.1,8.980334520339966,0.02982716793741437,0.007451169542460886,9.79119121546761,0.00013962661985066877,0.00011984808419019217,0.00011919009699456866,-2.0992314321456788e-16,1.6408734109882377e-10,-2.1536181229660405e-18,1.0
295.11,8.990172863006592,0.033517196163476336,0.03210841077940765,9.827688536198588,-8.543961882697068e-05,0.00014317377271705274,0.0005864600009085209,4.580207666972032e-16,1.6408930216837173e-10,-2.1619019929208946e-18,1.0
295.12,9.000369548797607,0.016271443819114398,0.001070505198911247,9.789288237232945,0.00019148184865773593,-0.00022530340427874337,-0.00020146177405893885,4.4369958687094567e-16,1.6408936437265975e-10,-2.164449981546734e-18,1.0
295.13,9.010634422302246,0.017252992784072295,0.003042913332220428,9.81417236685808,3.802909632301196e-05,-0.00021921525624340828,-8.356004573970893e-05,4.293568355641863e-16,1.6408942657218644e-10,-2.1611789065447767e-18,1.0
295.14,9.020278692245483,0.012226333785339221,0.023275200639719988,9.804795864237969,0.000336821854920038,-4.2302707290711306e-05,-0.0001228616448943829,4.1502180445971913e-16,1.6408948878567844e-10,-2.1681453566489907e-18,1.0
295.15,9.030375480651855,-0.011397748912304507,-0.0015267847149450322,9.81629675246061,0.0001430173478596511,-0.00027300490929941916,0.00022522045580187694,4.006658962917671e-16,1.640895509992282e-10,-2.180416366641799e-18,1.0
295.16,9.040266752243042,0.01629033569008398,0.012396707875299668,9.809093721432765,0.00017999420788700985,-0.00025670917426279775,0.0002546608020613691,3.8629804922260395e-16,1.6408961322591497e-10,-2.1952305227121962e-18,1.0
295.17,9.050293684005737,-0.010332962850159413,0.01826942182977559,9.803033680633925,-0.00022252422382589826,-0.00013995668560216776,-0.00011590152561553855,3.7193786668516903e-16,1.6408967539766085e-10,-2.2012332141349734e-18,1.0
295.18,9.060456991195679,-0.011202882517286256,0.0013667098376020288,9.77385874112854,-6.14910558417114e-05,6.247147732563814e-05,-0.0002235119282069374,3.5757135107084807e-16,1.640897376067432e-10,-2.20335707236726e-18,1.0
295.19,9.070402145385742,-0.004541304549243127,0.02732719254127762,9.787097058983345,-8.64452761486476e-06,-5.53381309915591e-05,8.372197948436297e-05,3.432031797525109e-16,1.6408979982764295e-10,-2.2139916793996404e-18,1.0
295.2,9.08044147491455,-0.019044485756551124,-0.002080337370763217,9.815890573185184,-0.00012577896093355178,0.00021637626803460789,0.00021907067561607806,3.288432725736194e-16,1.640898620343566e-10,-2.2170800802387324e-18,1.0
295.21,9.090401411056519,-0.018370580182716915,-0.006858511197201192,9.797887901202431,9.492481537905604e-06,-4.71176942189282e-05,0.0001951069308060525,3.144936155609981e-16,1.6408992426330416e-10,-2.2180557132522585e-18,1.0
295.22,9.100356101989746,0.017602530963997148,0.01211667648518576,9.824603467065678,-6.240908877527682e-05,0.00023644216648735018,0.00017592628331504942,3.001641120395202e-16,1.640899864629709e-10,-2.2162657371819637e-18,1.0
295.23,9.110356569290161,-0.012807209586434417,-0.0037116688442405984,9.770570739980519,-9.238314613393822e-05,-0.000310983865581085,-2.2432484903279115e-05,2.858148156851762e-16,1.6409004866549214e-10,-2.2127386474152916e-18,1.0
295.24,9.120173692703247,0.020404638540402375,-0.02825245867763478,9.82813519605499,-7.928785595842189e-05,3.36840039114685e-05,-0.00030596117073581876,2.714772493830762e-16,1.640901108727318e-10,-2.210225378015428e-18,1.0
295.25,9.130328893661499,0.03404340965318832,0.04419433729680358,9.795622994497156,-0.0001612213685874624,0.00022980510344772275,0.0001875647684309818,2.5713433164359397e-16,1.6409017308098888e-10,-2.2123249090284544e-18,1.0
295.26,9.140321969985962,-0.011590902612406301,-0.0274054837025523,9.78673041172956,8.78303415694916e-05,5.866484579637893e-05,5.1162759612388055e-05,2.427846185374072e-16,1.6409023527965595e-10,-2.226061595056144e-18,1.0
295.27,9.150344371795654,0.0011920993913804726,-0.003597148811491769,9.822944019438491,4.6106033119966934e-07,-2.302118687091872e-05,-2.29933583120772e-05,2.355988655286538e-16,1.6409028914822216e-10,-2.227247015537772e-18,1.0
295.28,9.160315990447998,0.0012113757408700548,0.01062484046763842,9.800206567351093,-6.482478829187448e-06,2.253861899377932e-05,-0.00016932721477491347,2.3559821682045357e-16,1.6409035135799196e-10,-2.230340990409797e-18,1.0
295.29,9.170242309570312,0.02866937876031507,-0.0024505619049771028,9.797117178673586,-0.0003259939924731001,-9.595246255188219e-05,3.418141069139993e-05,2.3557794649568826e-16,1.640904135735449e-10,-2.2307081243201564e-18,1.0
295.3,9.180264234542847,0.008160617985903262,0.022283207466014955,9.801721343213194,0.00018369195175843816,-4.7371040551730435e-05,-0.0001290646514921025,2.3557047426424754e-16,1.640904757731943e-10,-2.2340230245054407e-18,1.0
295.31,9.19022274017334,0.009891723919364277,0.008835475801773756,9.784706123182213,0.0005368579044435935,-0.0002457434060573405,-0.0001445298252577479,2.3554815741131033e-16,1.6409053797743553e-10,-2.2336974097554506e-18,1.0
295.32,9.200475931167603,0.018809613641685735,-0.023600520098558387,9.795432410135149,-0.00012192436250473418,-0.0003975882264098013,0.0002300646024918662,-4.39558081968072e-16,1.6408870959512788e-10,-2.234126077683653e-18,1.0
295.33,9.210330247879028,0.0154889482353731,-0.016941057086470784,9.786283460580892,-0.00031712662050456303,0.0002715986904642242,2.0074130175249098e-05,-4.252091942392332e-16,1.6408877178910388e-10,-2.2386044549862096e-18,1.0
295.34,9.220165014266968,-0.006427766174990848,-0.03860401816571718,9.814061139970834,-6.340245069414037e-05,-0.00013359078260598815,-3.393166726620564e-05,2.5707612764001225e-16,1.6408693515688682e-10,-2.2473159024317337e-18,1.0
295.35,9.230273962020874,-0.025652839985246745,-0.0031330910933720845,9.807136890661353,0.00012774577335602957,0.00029449273099190095,-0.00010720543070206737,2.570796845986839e-16,1.6408699736217014e-10,-2.2536016669470734e-18,1.0
295.36,9.240285873413086,-0.003121927790650117,0.0008261079767795037,9.792468262512633,-0.00011112543259178996,5.352056747372346e-05,0.00022070439833702995,9.393594732551014e-16,1.6408895843493772e-10,-2.2558701433793003e-18,1.0
295.37,9.250263929367065,0.002920734018775347,-0.035155198174482864,9.806292441629047,0.000129409166639624,0.0002645511457717448,1.926132451534551e-06,9.250171559146147e-16,1.6408902064154815e-10,-2.262414136112608e-18,1.0
295.38,9.260189056396484,-0.006602510237381337,0.006024140089224404,9.79484454809187,-3.809461909349787e-05,-0.0002081507843744688,0.0001116698622278199,9.106464101433922e-16,1.640890828364166e-10,-2.2600191316437184e-18,1.0
295.39,9.270322799682617,0.004478562832390972,0.013091278533765979,9.800498641342514,0.00012727217051028585,-7.971513880470528e-05,4.7915637323948313e-05,8.962897149611011e-16,1.64089145051986e-10,-2.258904837846418e-18,1.0
295.4,9.280305862426758,-0.009265526659026102,-0.009049913539297268,9.810786409323239,0.00017520650877827975,-3.8672449225594974e-05,0.0002439655619697699,8.819255733585504e-16,1.640892072590001e-10,-2.2644872496349945e-18,1.0
295.41,9.290180683135986,0.008059402608422167,0.013429685969963164,9.81299518500868,0.0003214012381220251,1.80169538788908e-05,0.0002046862434060554,8.6757345898431445e-16,1.6408926946829195e-10,-2.2724522456584765e-18,1.0
295.42,9.300286293029785,-0.003292165338792449,-0.034956325438481255,9.781889871302383,1.5302440285281212e-05,4.237036707289689e-05,1.3038319728919311e-05,8.532088329350974e-16,1.6408933166063036e-10,-2.2747063402255072e-18,1.0
295.43,9.310485363006592,-0.02442152820766975,0.024048876712452556,9.806247155630041,-6.327356661195639e-05,-0.0001697949360305632,-0.00028479871807586744,1.637714919953366e-16,1.6408750326894866e-10,-2.2749223371863244e-18,1.0
295.44,9.320162057876587,0.03609356792071565,0.002520512382078823,9.778356043368012,-0.00010469075893753124,9.23902604696569e-06,-0.0005453628407695926,1.7811293506951202e-16,1.6408756548683082e-10,-2.2734392127985264e-18,1.0
295.45,9.330496788024902,-0.010536835560189736,0.011227068130273339,9.79130837373912,0.0002474323951415491,0.0006565580480422655,-0.00025674865706716365,1.9245995422216694e-16,1.6408762769766962e-10,-2.2827893143525002e-18,1.0
295.46,9.340270280838013,0.01794969090075215,-0.0024539998538362436,9.810164130111604,-0.00013746186918545163,-1.2535414888282271e-05,0.00012441783247561233,2.0681218783226457e-16,1.640876899116591e-10,-2.2946805679876174e-18,1.0
295.47,9.350228071212769,-0.03764334384374969,0.01788568636680289,9.768272799405567,9.739859854808996e-05,0.0005134519559847521,-0.00010718094196960003,-4.611000780103938e-16,1.640858532266973e-10,-2.299598286801168e-18,1.0
295.48,9.360222101211548,-0.02911734261357917,0.0034129380823862293,9.809983252193156,2.4877923371816263e-05,0.00017938795562248065,-1.0560832390702173e-05,-4.539036896948683e-16,1.6408970488224376e-10,-2.307560519141909e-18,1.0
295.49,9.370271921157837,-0.012842019913150515,0.016437664893251262,9.801873522823222,9.05200348633673e-05,-0.00030798764644613964,-0.00021935604863725493,-4.3956142988153304e-16,1.6408976708120926e-10,-2.3087054087249263e-18,1.0
295.5,9.380281686782837,-0.022215828442787314,0.006923801823597114,9.842132556943236,6.474544232605643e-05,-1.5303274382108707e-05,-3.7261347719286966e-05,-4.2521010138544697e-16,1.6408982929462625e-10,-2.315497971603213e-18,1.0
295.51,9.390114068984985,0.011468070910841144,-0.004859775342293442,9.78555705164791,-0.00029478610981677536,-9.065445210421182e-05,-3.634555527346973e-05,-4.1086981692198134e-16,1.6408989149859947e-10,-2.320639334995938e-18,1.0
295.52,9.400335788726807,-0.013577946024708007,-0.031970729923248474,9.804115998807346,0.0005580072232657245,-0.0002485998102320258,-0.0003426346293783713,-3.964967155673856e-16,1.6408995370613316e-10,-2.3191164727955037e-18,1.0
295.53,9.410323858261108,0.015649696853836433,0.016833839304240365,9.795535770631657,-4.390642205630878e-05,9.874933955851633e-05,-0.0002092231498469066,-3.82133782022433e-16,1.6409001590351787e-10,-2.318675161858633e-18,1.0
295.54,9.420159101486206,-0.004875706475177214,-0.0072635435667018616,9.832346499478437,-3.2607570623920548e-06,-9.456643084923323e-05,-0.0001673642318273728,-3.677632365862609e-16,1.6409007809943588e-10,-2.3175471703797995e-18,1.0
295.55,9.43045163154602,0.007885891091350641,-0.0375969560774892,9.817081093394595,3.4939966423230096e-05,-3.291376162995407e-05,-7.114942845080066e-06,3.216911489197502e-16,1.6408824971321988e-10,-2.3167007481084658e-18,1.0
295.56,9.440267324447632,0.005290706418763344,0.014053247536624229,9.792137718273143,-3.945458891569169e-05,0.00015029714808250107,4.508715258250382e-05,3.3606926989393863e-16,1.6408831192898877e-10,-2.3235733856539635e-18,1.0
295.57,9.450298309326172,0.026913005660750177,0.009391457196851676,9.82763514697966,0.0006189569656819236,-3.894059832536277e-05,-0.00020103143695310814,3.5042416624165427e-16,1.6408837413619374e-10,-2.3296649191291402e-18,1.0
295.58,9.460384130477905,0.022547316190250865,-0.010628544275599689,9.838879752284733,0.000314067241984758,0.00044278160272877184,0.00010980341961257578,3.6476920021803524e-16,1.640884363392692e-10,-2.3391633747657328e-18,1.0
295.59,9.470436096191406,-0.01262979142688128,-0.024163842764661773,9.809606867699205,-9.437482967031979e-05,0.0001068675770372096,0.00019305366380638442,3.791124906659187e-16,1.6408849854017016e-10,-2.3398314557380867e-18,1.0
295.6,9.48045015335083,-0.0009501995351763607,0.017197596598418435,9.78938675886703,1.4329920888127143e-05,-3.302828719012552e-05,-0.00010702056999782153,3.9346164767455755e-16,1.6408856074556283e-10,-2.3431711163836783e-18,1.0
295.61,9.490197658538818,-0.02575948912731586,-0.007102402609078374,9.805747857107548,-1.0288056093031079e-05,-0.00024526871603655664,-4.016451347452382e-05,4.078091636028548e-16,1.6408862294960672e-10,-2.3523289831302946e-18,1.0
295.62,9.50035548210144,-0.0427723186476341,-0.002063739151319189,9.776655387622906,2.7213242166528994e-07,1.711408821831211e-05,0.00011282756160634053,4.1498847220337907e-16,1.640886768108862e-10,-2.3595939243605805e-18,1.0
295.63,9.51028561592102,-0.027114557861675662,0.0041510813010626185,9.807068887688407,-0.0002631396187446307,1.935422819807417e-06,7.356133865692761e-06,4.0063453959636703e-16,1.6408873899988528e-10,-2.369015739575626e-18,1.0
295.64,9.520164966583252,0.0042415621644256805,0.005831085403410707,9.787847547282215,0.00032259658416340566,0.00011790644395900718,-9.265643305026087e-05,3.862728999075926e-16,1.6408880119900386e-10,-2.3777401212696728e-18,1.0
295.65,9.530363321304321,0.030925110869757504,-0.014545671858336768,9.799066636186623,-7.709864698521741e-07,4.417419530258572e-05,2.681679833296843e-05,3.719131703946748e-16,1.6408886341576323e-10,-2.3792257301186427e-18,1.0
295.66,9.540243148803711,0.040915969099197355,0.002259806785591254,9.808596998071417,-9.410273691449439e-05,-0.00020543532950259187,-0.00049607480024809,3.5756443777368136e-16,1.6408892562799763e-10,-2.3851685294204028e-18,1.0
295.67,9.550293445587158,-0.0027480061950722642,0.001038615557425777,9.782708168080896,0.0003612319701076489,6.662983046026435e-05,-0.0002568808153575326,3.432149944814213e-16,1.6408898782368494e-10,-2.396063241955599e-18,1.0
295.68,9.560213565826416,-0.01091764974252449,-0.0031363990837076456,9.77509018906405,0.0001263090995612314,-0.00021962069499197916,0.00019319762220346287,-3.462288726100523e-16,1.6408715948502334e-10,-2.396305163413233e-18,1.0
295.69,9.570273399353027,-0.002919077649393357,-0.014465532162984534,9.794668244356046,-1.4035393886050409e-05,0.00028645442552259915,-0.0002837163865334488,-3.605963182925764e-16,1.6408722169142212e-10,-2.3929504049479156e-18,1.0
295.7,9.580358028411865,0.0010921667878884432,-0.0021003959725005425,9.805999317250803,-0.0002692884780200228,0.0001429417178425341,9.218111532345145e-05,-3.7493402341923696e-16,1.6408728389680822e-10,-2.3954038897012455e-18,1.0
295.71,9.590177297592163,0.010393439803547148,-0.016547257246676828,9.820678199123302,0.0001264035741478018,-0.000135071894632345,-0.0002399464983293972,-3.8925681771148406e-16,1.6408734609482047e-10,-2.3955534705869492e-18,1.0
